year,make,model,trim,body,transmission,vin,state,condition,odometer,color,mmr,sellingprice
2015,Jeep,Grand Cherokee,Altitude,suv,automatic,1c4rjfag6fc625562,mi,5,18874,black,32200,33100
2015,Jeep,Compass,Sport,suv,automatic,1c4njcba8fd124478,il,3,11672,gray,16250,15100
2015,Jeep,Patriot,Sport,suv,automatic,1c4njpba3fd125982,il,4,12770,gray,15450,15400
2015,Jeep,Compass,Latitude,suv,automatic,1c4njdeb4fd202300,il,4,6191,gray,18700,19800
2015,Jeep,Patriot,Sport,suv,automatic,1c4njpba4fd126025,il,4,12860,blue,15450,15300
2015,Jeep,Patriot,Sport,suv,automatic,1c4njpba8fd164132,il,4,7557,black,15800,15200
2015,Jeep,Patriot,Sport,suv,automatic,1c4njpba6fd124163,il,3,14754,blue,14900,14600
2015,Jeep,Patriot,Sport,suv,automatic,1c4njpba7fd155972,il,4,8769,white,15650,15400
2015,Jeep,Patriot,Sport,suv,automatic,1c4njpba2fd124239,il,4,11548,blue,15500,15400
2015,Jeep,Patriot,Sport,suv,automatic,1c4njpba1fd124278,il,4,16071,gray,15300,15100
2015,Jeep,Cherokee,Latitude,suv,automatic,1c4pjmcb5fw540319,mn,3,20251,red,21900,19800
2015,Jeep,Cherokee,Trailhawk,suv,automatic,1c4pjmbb2fw610389,nv,49,19068,white,27700,27300
2015,Jeep,Patriot,Sport,suv,automatic,1c4njpba7fd125967,il,4,14764,gray,15350,14400
2015,Jeep,Patriot,Sport,suv,automatic,1c4njrbb7fd123902,mn,4,23879,red,16350,16500
2015,Jeep,Patriot,Sport,suv,automatic,1c4njrbb3fd123914,mn,4,14249,white,17100,17500
2015,Jeep,Compass,Sport,suv,automatic,1c4njcba3fd124498,mn,4,17783,gray,16200,14200
2015,Jeep,Patriot,Sport,suv,automatic,1c4njpba9fd125985,il,4,13507,blue,15400,14400
2015,Jeep,Compass,Sport,suv,automatic,1c4njcba6fd137911,il,3,15247,blue,16150,14700
2015,Jeep,Patriot,Sport,suv,automatic,1c4njpba7fd124088,il,4,11749,gray,15300,14400
2015,Jeep,Patriot,Sport,suv,automatic,1c4njpba4fd125991,il,4,12462,red,15450,14800
2015,Jeep,Compass,Sport,suv,automatic,1c4njcba7fd137965,il,4,14444,white,16200,15700
2015,Jeep,Patriot,Sport,suv,automatic,1c4njpba4fd124128,il,4,11043,gray,15550,15100
2015,Jeep,Patriot,Sport,suv,automatic,1c4njpba6fd164100,il,4,15870,black,15300,15300
2015,Jeep,Patriot,Sport,suv,automatic,1c4njrbb4fd134825,pa,5,17446,black,16850,16800
2015,Jeep,Compass,Sport,suv,automatic,1c4njcba7fd124472,il,4,13216,gray,16250,16500
2015,Jeep,Patriot,Sport,suv,automatic,1c4njpba0fd125938,il,3,13547,white,15400,15300
2015,Jeep,Patriot,Sport,suv,automatic,1c4njpba8fd377212,il,4,31,black,16800,14100
2015,Jeep,Compass,Sport,suv,automatic,1c4njcba3fd124534,il,4,11229,red,16300,15800
2015,Jeep,Compass,Sport,suv,automatic,1c4njcba2fd137940,il,3,10426,white,16300,15200
2015,Kia,Sorento,LX,suv,automatic,5xyktca60fg585363,wi,5,8804,black,20600,21500
2015,Kia,Forte,LX,sedan,automatic,knafx4a62f5328271,fl,48,9219,silver,12600,12700
2015,Kia,Cadenza,Premium,sedan,automatic,knaln4d74f5181092,fl,47,7686,white,21200,20500
2015,Kia,Sorento,LX,suv,automatic,5xyktca67fg600540,wi,31,11677,gray,20300,20000
2015,Kia,Rio,LX,sedan,automatic,knadm4a31f6455089,wi,5,4147,black,11150,12000
2015,Kia,Forte,LX,sedan,automatic,knafx4a64f5333018,fl,43,12215,brown,12500,12800
2015,Kia,Rio,LX,sedan,automatic,knadm4a31f6454718,wi,48,4188,silver,11150,12000
2015,Kia,Sedona,LX,minivan,automatic,kndmb5c13f6039846,az,43,3639,white,20800,17900
2015,Kia,Cadenza,Premium,sedan,automatic,knaln4d70f5181283,fl,47,12810,brown,20900,21000
2015,Kia,Sedona,LX,minivan,automatic,kndmb5c1xf6030853,wi,46,12295,silver,20900,21600
2015,Kia,Optima,LX,sedan,automatic,5xxgm4a7xfg417428,fl,39,11031,white,15500,15500
2015,Kia,Rio,LX,sedan,automatic,knadm4a39f6455311,wi,48,7547,red,10900,12100
2015,Kia,Cadenza,Limited,sedan,automatic,knaln4d77f5180874,fl,43,15388,white,20800,20500
2015,Kia,Rio,LX,sedan,automatic,knadm4a32f6421842,nc,43,4276,white,11100,11400
2015,Kia,Forte,LX,sedan,automatic,knafx4a60f5336210,fl,49,7913,silver,12650,12400
2015,Kia,Rio,LX,sedan,automatic,knadm4a34f6455359,wi,49,3134,white,11200,12400
2015,Jeep,Wrangler,Sport,suv,automatic,1c4ajwag0fl544232,ga,5,6881,gray,25200,25300
2015,Kia,Rio,LX,sedan,automatic,knadm4a35f6455595,wi,41,3674,black,11150,12300
2015,Kia,Cadenza,Premium,sedan,automatic,knaln4d77f5181202,fl,49,14327,white,21000,21000
2015,Kia,Forte,LX,sedan,automatic,knafx4a60f5333663,fl,36,12640,blue,12500,12700
2015,Kia,Optima,LX,sedan,automatic,5xxgm4a70fg356784,fl,5,842,silver,15850,17100
2015,Jeep,Wrangler,Sport,suv,automatic,1c4gjwagxfl548816,wi,5,5659,black,25500,25800
2015,Kia,Cadenza,Premium,sedan,automatic,knaln4d7xf5180657,fl,39,11240,black,21000,20500
2015,Jeep,Wrangler,Sport,suv,automatic,1c4ajwagxfl601942,tx,49,3673,black,25900,26300
2015,Kia,Rio,LX,sedan,automatic,knadm4a36f6455119,fl,49,11426,red,11100,11900
2015,Kia,Sorento,LX,suv,automatic,5xyktca62fg585610,wi,41,10435,white,20400,20600
2015,Kia,Cadenza,Premium,sedan,automatic,knaln4d7xf5181002,fl,44,10156,gray,21200,20600
2015,Kia,Sedona,LX,minivan,automatic,kndmb5c15f6030856,wi,42,12196,silver,20900,21800
2015,Kia,Cadenza,Premium,sedan,automatic,knaln4d75f5181005,fl,44,12241,silver,21000,20500
2015,Kia,Sedona,LX,minivan,automatic,kndmb5c17f6031507,wi,49,11337,black,20900,21600
2015,Jeep,Wrangler,Unlimited Sahara,suv,automatic,1c4bjweg2fl576016,ga,46,11953,black,33100,31100
2015,Kia,Optima,LX,sedan,automatic,5xxgm4a79fg416643,tx,42,26993,silver,14950,15400
2015,Kia,Rio,LX,sedan,automatic,knadm4a3xf6454720,wi,49,5968,gray,11000,12100
2015,Kia,Optima,LX,sedan,automatic,5xxgm4a77fg399602,fl,47,14113,brown,15650,15500
2015,Kia,Sorento,LX,suv,automatic,5xyktca67fg617614,oh,48,3252,gray,21100,21500
2015,Kia,Forte,LX,sedan,automatic,knafk4a63f5260092,oh,41,5255,black,12650,12800
2015,Kia,Optima,LX,sedan,automatic,5xxgm4a74fg364483,ca,49,9760,red,15600,16600
2015,Kia,Cadenza,Premium,sedan,automatic,knaln4d79f5181203,fl,49,12736,white,21100,21600
2015,Kia,Sorento,LX,suv,automatic,5xyktca6xfg592479,wi,47,8082,burgundy,20700,21100
2015,Kia,Sedona,LX,minivan,automatic,kndmb5c14f6031559,wi,36,11014,purple,20900,21000
2015,Kia,Sedona,LX,minivan,automatic,kndmb5c13f6018334,wi,5,8737,beige,21100,21800
2015,Kia,Sorento,LX,suv,automatic,5xyktca67fg585702,wi,49,12756,silver,20200,20600
2015,Kia,Forte,LX,sedan,automatic,knafk4a63f5331548,oh,49,6949,off-white,12600,13000
2015,Kia,Rio,LX,sedan,automatic,knadm4a38f6455316,wi,42,4313,red,11100,12000
2015,Kia,Sorento,LX,suv,automatic,5xyktda78fg622707,wi,41,22286,silver,20700,20500
2015,Kia,Sorento,EX,suv,automatic,5xykuda79fg578729,wi,5,18391,white,25900,26000
2015,Kia,Sorento,EX,suv,automatic,5xykuda79fg642753,nv,49,2281,black,27300,27500
2015,Kia,Sorento,LX,suv,automatic,5xyktca62fg571707,wi,42,14700,silver,20000,20200
2015,Kia,Sorento,LX,suv,automatic,5xyktca66fg585741,wi,47,15570,burgundy,19950,20400
2015,Lexus,GS 350,Base,sedan,automatic,jthbe1bl9fa005142,fl,38,3892,blue,41800,37800
2015,Lexus,IS 250,Base,sedan,automatic,jthbf1d20f5062422,fl,48,3574,white,32900,32500
2015,Kia,Sorento,LX,suv,automatic,5xykt4a7xfg635913,fl,46,14365,brown,19350,19500
2015,Kia,Soul,+,wagon,automatic,kndjp3a55f7140038,fl,48,14037,brown,13800,14000
2015,Kia,Sorento,LX,suv,automatic,5xyktda70fg630803,wi,45,12771,black,21100,21600
2015,Lexus,GX 460,Base,suv,automatic,jtjbm7fx3f5099979,ga,5,3900,white,51500,51800
2015,Kia,Sorento,LX,suv,automatic,5xyktda75fg639349,fl,44,10302,white,20900,20500
2015,Kia,Sorento,LX,suv,automatic,5xyktda76fg648481,fl,49,8544,black,20900,20500
2015,Lexus,IS 250,Base,sedan,automatic,jthbf1d24f5062746,fl,43,5653,white,32600,30600
2015,Kia,Sorento,EX,suv,automatic,5xykuda77fg613624,wi,5,20627,gray,25700,26250
2015,Kia,Sorento,LX,suv,automatic,5xyktca68fg584641,wi,47,14263,white,20100,20600
2015,Kia,Sorento,LX,suv,automatic,5xykt4a71fg636013,fl,45,10320,gray,19750,19500
2015,Lexus,CT 200h,Base,hatchback,automatic,jthkd5bh5f2222266,fl,44,3428,silver,24400,24600
2015,Kia,Sorento,LX,suv,automatic,5xyktca61fg600503,wi,48,23798,gray,19300,19600
2015,Lexus,GX 460,Base,suv,automatic,jtjbm7fx1f5098054,fl,48,8019,silver,51000,47600
2015,Kia,Soul,+,wagon,automatic,kndjp3a52f7139493,fl,47,10879,blue,13800,14200
2015,Kia,Sorento,LX,suv,automatic,5xyktca60fg585945,wi,5,16165,gray,20000,21000
2015,Kia,Sorento,LX,suv,automatic,5xyktda74fg631551,wi,49,6336,burgundy,21400,22200
2015,Kia,Sorento,LX,suv,automatic,5xykt3a62fg588457,wi,5,13449,gray,18450,20300
2015,Kia,Sorento,LX,suv,automatic,5xyktda71fg647996,fl,49,4532,gray,20900,19800
2015,Kia,Sorento,LX,suv,automatic,5xyktda74fg651458,wi,43,16058,black,21000,21500
2015,Lexus,ES 350,Base,sedan,automatic,jthbk1gg3f2171266,fl,48,2770,black,34800,32800
2015,Kia,Sorento,LX,suv,automatic,5xyktda7xfg630534,wi,5,12751,white,21100,21800
2015,Kia,Sorento,LX,suv,automatic,5xyktca69fg602984,wi,5,18847,white,19700,20000
2015,Kia,Sorento,LX,suv,automatic,5xyktda73fg645067,fl,48,10910,black,20900,20500
2015,Kia,Sorento,LX,suv,automatic,5xyktda70fg648072,fl,49,11476,black,20900,20500
2015,Kia,Sorento,LX,suv,automatic,5xyktca64fg585785,wi,48,13931,burgundy,20200,20600
2015,Kia,Sorento,LX,suv,automatic,5xyktca60fg597657,wi,49,13309,white,20200,20600
2015,Kia,Sorento,LX,suv,automatic,5xyktda76fg621698,wi,42,22006,silver,20700,20800
2015,Kia,Sorento,LX,suv,automatic,5xyktda79fg630556,wi,46,9793,gray,21300,21600
2015,Kia,Sorento,LX,suv,automatic,5xyktca68fg585885,wi,5,14616,black,20100,20600
2015,Kia,Sorento,LX,suv,automatic,5xyktda79fg635711,wi,41,23978,gray,20600,20800
2015,Kia,Sorento,LX,suv,automatic,5xyktda72fg630561,wi,5,8750,gray,21300,21700
2015,Lexus,CT 200h,Base,hatchback,automatic,jthkd5bh5f2221389,fl,49,5198,gray,24000,23400
2015,Kia,Sorento,LX,suv,automatic,5xyktda77fg633200,wi,49,7871,white,21400,21100
2015,Kia,Soul,+,wagon,automatic,kndjp3a5xf7116169,mo,35,21064,gray,13700,13400
2015,Lexus,ES 350,Base,sedan,automatic,jthbk1gg8f2160148,fl,48,9528,black,34200,35200
2015,Kia,Sorento,LX,suv,automatic,5xyktca60fg585265,wi,5,15643,burgundy,20000,20500
2015,Kia,Soul,Base,wagon,automatic,kndjn2a22f7749108,fl,42,12197,silver,13150,13700
2015,Kia,Sorento,LX,suv,automatic,5xyktda77fg635710,wi,43,21909,gray,20700,20900
2015,Kia,Sorento,LX,suv,automatic,5xyktca67fg593749,wi,44,14226,gray,20100,20600
2015,Land Rover,Range Rover Sport,HSE,suv,automatic,salwr2vf7fa601796,oh,48,12284,—,83000,60500
2015,Kia,Sorento,LX,suv,automatic,5xyktca65fg584631,wi,5,15742,white,20000,20200
2015,Kia,Sorento,SX,suv,automatic,5xykw4a72fg554119,fl,47,6833,black,29300,22900
2015,Lexus,IS 250,Base,sedan,automatic,jthbf1d23f5045954,fl,48,7303,white,32300,33200
2015,Kia,Soul,Base,wagon,automatic,kndjn2a27f7119181,tx,43,8022,black,13400,14600
2015,Kia,Sorento,EX,suv,automatic,5xykuda72fg603650,wi,46,13971,black,26100,27200
2015,Kia,Sorento,LX,suv,automatic,5xyktda71fg634665,wi,45,20681,—,20700,20800
2015,Kia,Sportage,LX,suv,automatic,kndpb3ac4f7696879,fl,5,8152,black,17300,17300
2015,Land Rover,Range Rover Evoque,Pure Plus,suv,automatic,salvp2bg1fh958753,mi,5,6340,black,41000,40000
2015,Kia,Sorento,LX,suv,automatic,5xyktda74fg631582,wi,46,13799,purple,21100,21600
2015,Kia,Sorento,LX,suv,automatic,5xyktda70fg630686,wi,47,9906,burgundy,21300,21600
2015,Kia,Soul,+,wagon,automatic,kndjp3a58f7763900,fl,42,17729,green,13650,14000
2015,Kia,Soul,+,wagon,automatic,kndjp3a53f7138871,fl,45,13556,gray,13800,14000
2015,Kia,Sorento,LX,suv,automatic,5xykt4a76fg640025,fl,48,12312,gray,19550,19500
2015,Kia,Sorento,LX,suv,automatic,5xyktda78fg631312,wi,42,10135,white,21200,21800
2015,Mercedes-Benz,C-Class,C250,coupe,automatic,wddgj4hb8fg367923,fl,44,10621,white,28000,28500
2015,Lexus,RX 350,Base,suv,automatic,2t2zk1ba5fc162312,fl,49,4973,gray,40100,41800
2015,Lexus,RX 350,Base,suv,automatic,2t2zk1ba8fc161025,fl,46,11098,gray,38500,36200
2015,MINI,Cooper Countryman,Base,wagon,automatic,wmwzb3c53fwr43223,oh,45,9544,beige,21800,26000
2015,MINI,Cooper Countryman,Base,wagon,automatic,wmwzb3c50fwr44569,oh,49,6416,black,21800,28750
2015,Mazda,CX-5,Sport,suv,automatic,jm3ke2bexf0452925,la,42,25143,red,16950,17200
2015,Lexus,RX 350,F Sport,suv,automatic,2t2bk1ba4fc297251,fl,5,7379,silver,41200,44800
2015,Mercedes-Benz,GLK-Class,GLK350,suv,automatic,wdcgg5hb6fg358064,fl,49,9931,white,34700,35250
2015,Lincoln,MKC,Base,suv,automatic,5lmcj2a91fuj01867,il,43,17076,purple,32600,32000
2015,Lexus,IS 350,Base,Sedan,automatic,jthbe1d22f5017873,nv,5,4981,gray,39900,39000
2015,Mercedes-Benz,GL-Class,GL450 4MATIC,suv,automatic,4jgdf6ee7fa461752,ga,45,18208,black,62000,58000
2015,Mazda,Mazda6,i Touring,sedan,automatic,jm1gj1v59f1209486,wi,41,8900,gray,19150,20100
2015,Mercedes-Benz,C-Class,C300,sedan,automatic,55swf4jb2fu044509,fl,49,10712,silver,34400,33400
2015,MINI,Cooper,S,convertible,automatic,wmwzp3c53ft708260,fl,48,6860,gray,27800,25800
2015,Lincoln,MKC,Base,suv,automatic,5lmcj1a92fuj03704,nc,5,6343,silver,32200,28100
2015,Lexus,RX 350,Base,suv,automatic,2t2zk1ba9fc174639,fl,5,842,burgundy,41100,41600
2015,Mercedes-Benz,GL-Class,GL450 4MATIC,suv,automatic,4jgdf6ee3fa486244,fl,27,6032,black,66000,67200
2015,Lexus,RX 350,Base,suv,automatic,2t2zk1ba0fc155509,fl,49,9270,gray,39100,38000
2015,Lexus,RC 350,Base,coupe,automatic,jthhe5bc4f5003244,fl,5,3010,white,47400,45000
2015,MINI,Cooper Paceman,Base,hatchback,automatic,wmwss1c53fwn94909,oh,44,12672,white,20400,18750
2015,Lexus,RX 350,F Sport,suv,automatic,2t2bk1ba0fc294914,fl,5,7886,white,44200,45200
2015,Lexus,IS 250,Base,sedan,automatic,jthbf1d24f5059989,fl,43,6416,black,32400,34600
2015,Lexus,RX 350,Base,suv,automatic,2t2zk1ba8fc159369,fl,47,8613,white,39200,40800
2015,Lexus,RX 350,Base,suv,automatic,2t2bk1ba9fc291834,fl,48,6650,silver,42000,42250
2015,Lexus,IS 250,Base,sedan,automatic,jthbf1d2xf5047670,fl,42,15922,black,31000,31600
2015,Mazda,Mazda6,i Sport,sedan,automatic,jm1gj1u68f1171520,ga,41,32762,gray,14950,15300
2015,Mazda,MX-5 Miata,Grand Touring,Convertible,automatic,jm1nc2pf4f0239353,fl,47,308,gray,23400,24000
2015,Lexus,IS 250,Base,sedan,automatic,jthbf1d20f5051520,fl,45,6807,white,32400,32600
2015,Lexus,IS 250,Base,sedan,automatic,jthbf1d23f5044870,fl,43,18431,white,30600,32800
2015,Mercedes-Benz,C-Class,C250,coupe,automatic,wddgj4hbxfg367857,fl,46,9940,white,28400,29750
2015,Mercedes-Benz,C-Class,C250,coupe,automatic,wddgj4hbxfg367468,wi,43,9711,black,28400,28000
2015,Nissan,Versa,1.6 SL,sedan,automatic,3n1cn7ap4fl846309,tn,24,7855,—,10450,9600
2015,Mercedes-Benz,M-Class,ML350 4MATIC,suv,automatic,4jgda5hb3fa457157,pa,47,7659,white,46900,44500
2015,Nissan,Versa Note,1.6 SV,hatchback,automatic,3n1ce2cp6fl369253,nj,41,6947,—,10850,12400
2015,Nissan,Frontier,SV,crew cab,automatic,1n6ad0er4fn737887,tn,45,10175,—,22300,22500
2015,Nissan,Leaf,S,hatchback,automatic,1n4az0cp6fc320620,ga,5,286,gray,13550,15000
2015,Nissan,Altima,2.5 S,sedan,automatic,1n4al3apxfc276871,ny,1,6584,white,15800,9600
2015,Nissan,Versa Note,1.6 SV,hatchback,automatic,3n1ce2cp8fl409607,tx,26,12172,silver,10650,8200
2015,Nissan,Altima,2.5 S,sedan,automatic,1n4al3ap7fn342829,nj,49,1155,gray,16050,17000
2015,Nissan,Altima,2.5 S,sedan,automatic,1n4al3ap7fn352745,ga,43,13806,gray,15300,14600
2015,Nissan,GT-R,Premium,coupe,automatic,jn1ar5ef8fm280369,tx,41,19438,red,71000,72500
2015,Mercedes-Benz,M-Class,ML350 4MATIC,suv,automatic,4jgda5hb2fa484219,wi,5,9857,white,45800,47000
2015,Nissan,Altima,2.5 S,sedan,automatic,1n4al3ap7fc133831,tn,44,10676,blue,15500,15800
2015,Nissan,Versa,1.6 SL,sedan,automatic,3n1cn7ap0fl853421,nv,44,5837,black,10600,11000
2015,Nissan,Versa Note,1.6 SV,hatchback,automatic,3n1ce2cp5fl357854,fl,5,1923,blue,11350,11200
2015,Nissan,Altima,2.5 S,sedan,automatic,1n4al3ap2fc182659,il,5,1796,black,16050,15700
2015,Nissan,Versa Note,1.6 SV,hatchback,automatic,3n1ce2cp4fl353942,fl,5,4341,blue,11400,11400
2015,Nissan,GT-R,Track Edition,coupe,automatic,jn1ar5ef9fm280462,fl,43,5987,black,78000,76000
2015,Nissan,Versa,1.6 SL,sedan,automatic,3n1cn7ap0fl867772,nv,47,5728,blue,10700,10600
2015,Nissan,Versa,1.6 SL,sedan,automatic,3n1cn7ap7fl810341,ga,2,25360,blue,9075,4900
2015,Nissan,Leaf,S,hatchback,automatic,1n4az0cp4fc316114,ga,39,1885,blue,13600,13500
2015,Nissan,Leaf,S,hatchback,automatic,1n4az0cp4fc310099,ga,43,7678,gray,13450,12500
2015,Nissan,Versa Note,1.6 SV,hatchback,automatic,3n1ce2cp1fl363196,fl,5,3395,gray,11200,11800
2015,Nissan,Versa Note,1.6 SV,hatchback,automatic,3n1ce2cp4fl367503,tx,46,16030,white,10500,11000
2015,Nissan,Versa Note,1.6 SV,hatchback,automatic,3n1ce2cp2fl353082,sc,28,19579,blue,10450,9500
2015,Nissan,Versa Note,1.6 SV,hatchback,automatic,3n1ce2cp7fl354745,fl,46,12961,blue,11100,9600
2015,Volkswagen,Golf,TSI S,hatchback,automatic,3vw217au6fm039324,ca,47,629,—,18900,18250
2015,Toyota,Corolla,S Plus,sedan,automatic,5yfburhe0fp234638,az,5,686,silver,17000,15900
2015,Toyota,Corolla,LE,sedan,automatic,2t1burhe0fc309127,ga,49,16386,silver,14400,12900
2015,Subaru,Forester,2.5i Limited PZEV,suv,automatic,jf2sjahc1fh498358,pa,5,10964,white,25700,26100
2015,Subaru,WRX,STI,sedan,manual,jf1va2l65f9813603,fl,47,6038,silver,34300,34200
2015,Ram,2500,Laramie,crew cab,automatic,3c6ur5fl9fg584397,nv,48,8837,red,47600,47800
2015,Nissan,Versa,1.6 SL,sedan,automatic,3n1cn7ap1fl807662,ga,43,9961,gray,10250,10800
2015,Subaru,Outback,2.5i Limited PZEV,Wagon,automatic,4s4bsalc9f3210677,nj,47,14846,white,28100,36500
2015,Ram,2500,Laramie,crew cab,automatic,3c6ur5fl2fg566016,nv,43,12168,black,47300,47400
2015,Subaru,WRX,STI Limited,sedan,manual,jf1va2s60f9801053,pa,41,13130,black,34400,35000
2015,Toyota,Camry,SE,sedan,automatic,4t1bf1fk6fu003827,fl,49,1677,blue,18650,20600
2015,Nissan,Versa,1.6 SL,sedan,automatic,3n1cn7ap8fl831389,ga,44,11712,silver,10400,9800
2015,Toyota,Corolla,LE,sedan,automatic,2t1burhe0fc254825,fl,49,3427,gray,14800,14500
2015,Toyota,Corolla,S Plus,sedan,automatic,2t1burhe6fc295654,tx,44,20782,white,16000,13700
2015,Toyota,Corolla,S Plus,sedan,automatic,2t1burhe6fc270205,fl,46,2889,silver,15350,16500
2015,Toyota,Corolla,LE,sedan,automatic,2t1burhe3fc302141,ga,49,7251,silver,14550,14300
2015,Subaru,Forester,2.5i Premium PZEV,suv,automatic,jf2sjafc0fh434783,pa,45,5228,gray,23900,24000
2015,Nissan,Versa,1.6 SL,sedan,automatic,3n1cn7ap4fl825427,ga,31,10100,white,10250,10500
2015,Toyota,Camry Hybrid,SE,sedan,automatic,4t1bd1fk4fu143249,in,38,12303,black,26000,23600
2015,Toyota,Corolla,LE,sedan,automatic,2t1burhe5fc249216,nv,46,6345,green,14650,14500
2015,Ram,1500,Big Horn,quad cab,automatic,1c6rr7gt5fs536484,pa,5,14517,white,29000,30300
2015,Ram,Promaster Cargo Van,1500 High Roof,Promaster Cargo Van,automatic,3c6trvbg9fe511191,va,4,30,white,22800,25000
2015,Toyota,Camry,SE,sedan,automatic,4t1bf1fk6fu018697,fl,48,4451,silver,18550,20200
2015,Toyota,4Runner,Limited,suv,automatic,jtebu5jr1f5211920,wi,5,349,silver,41200,41900
2015,Buick,Regal,Premium I,sedan,automatic,2g4gn5ex0f9120815,fl,4,19512,red,20600,20300
2015,Buick,Regal,Premium I,sedan,automatic,2g4gn5exxf9120191,fl,3,13305,silver,21100,20500
2015,Cadillac,SRX,Luxury,suv,automatic,3gyfnee30fs582821,pa,47,2277,white,37400,38500
2015,Cadillac,SRX,Luxury,suv,automatic,3gyfnbe34fs522314,az,49,3848,white,35500,35750
2015,Buick,Verano,Convenience Group,sedan,automatic,1g4pr5sk4f4106058,il,3,17005,blue,16750,15500
2015,Cadillac,Escalade,Premium,suv,automatic,1gys4ckj7fr283113,fl,4,8150,white,75000,75400
2015,Buick,Verano,Leather Group,Sedan,automatic,1g4ps5skxf4128313,fl,4,9973,red,18400,19800
2015,Cadillac,Escalade,Premium,SUV,automatic,1gys3nkj8fr634156,tx,5,2048,blue,74000,75250
2015,Volvo,S60,T5 Drive-E,sedan,automatic,yv140mfb9f2310382,pa,45,12828,silver,22800,22700
2015,Volkswagen,Passat,Wolfsburg Edition PZEV,sedan,automatic,1vwat7a37fc035846,ca,47,18869,gray,15200,14900
2015,Volvo,S60,T5,sedan,automatic,yv1612tk0f2333404,az,43,12227,beige,23900,24500
2015,Volvo,S60,T5,Sedan,automatic,yv1612tk4f1339146,az,39,13445,silver,23800,25100
2015,Volkswagen,Passat,Wolfsburg Edition PZEV,sedan,automatic,1vwat7a38fc037475,tx,44,22963,black,14800,14800
2015,Volkswagen,Passat,S,sedan,automatic,1vwas7a36fc008138,ca,49,1696,gray,16300,15250
2015,Volvo,V60,T5,wagon,automatic,yv1612sk2f1217354,az,46,14470,white,28000,28500
2015,Chevrolet,Silverado 2500HD,Work Truck,crew cab,automatic,1gc1kue82ff151299,tx,39,35962,white,35600,35200
2015,Chevrolet,Camaro,LT,convertible,automatic,2g1fd3d37f9136394,fl,4,10179,red,25200,24300
2015,Chevrolet,Silverado 2500HD,LT,crew cab,automatic,1gc1kve83ff531709,ga,4,20685,white,40200,39700
2015,Chevrolet,Camaro,SS,convertible,automatic,2g1fk3dj1f9138081,fl,4,11260,red,34500,33800
2015,Cadillac,XTS,Luxury,sedan,automatic,2g61m5s33f9113813,fl,3,14426,silver,36600,35000
2015,Cadillac,XTS,Luxury,sedan,automatic,2g61m5s32f9149766,fl,3,12749,silver,36800,34900
2015,Chevrolet,Cruze,1LT,sedan,automatic,1g1pc5sb2f7134955,mi,3,7408,red,14150,14000
2015,Chevrolet,Equinox,LS,suv,automatic,2gnfleek5f6165929,mi,49,8902,—,18450,20000
2015,Chevrolet,Equinox,LT,suv,automatic,2gnflgek5f6131985,wi,5,13102,gray,22200,23800
2015,Chevrolet,Equinox,LS,suv,automatic,2gnfleek8f6162071,mi,5,7941,blue,18850,19700
2015,Chevrolet,Cruze,1LT,sedan,automatic,1g1pc5sb2f7137371,va,5,7443,white,14150,14200
2015,Chevrolet,Cruze,1LT,sedan,automatic,1g1pc5sb0f7115319,mi,4,12781,black,13600,13600
2015,Chevrolet,Corvette,Stingray Z51,coupe,automatic,1g1yk2d78f5102862,fl,5,3819,black,60000,56200
2015,Chevrolet,Equinox,LS,suv,automatic,2gnfleek4f6159684,mi,43,6725,blue,18700,20100
2015,Chevrolet,Cruze,1LT,sedan,automatic,1g1pc5sb8f7115701,il,4,13524,white,13800,14100
2015,Chevrolet,Cruze,1LT,sedan,automatic,1g1pc5sbxf7175365,va,38,5992,red,14300,13800
2015,Chevrolet,Cruze,1LT,sedan,automatic,1g1pc5sb0f7135151,mi,4,10290,black,14000,11800
2015,Chevrolet,Equinox,LT,suv,automatic,2gnalbek6f6112410,fl,44,17634,blue,20900,20100
2015,Chevrolet,Express Cargo,2500,van,automatic,1gcwgfff3f1100472,ga,2,25640,white,20500,17100
2015,Chevrolet,Impala,LT,sedan,automatic,2g1115sl6f9133438,il,4,20048,black,20800,20900
2015,Chevrolet,Equinox,LT,suv,automatic,2gnalbek5f1147369,va,49,2849,black,21400,20600
2015,Chevrolet,Impala,LT,sedan,automatic,2g1115sl1f9138045,fl,4,18979,silver,20900,21300
2015,Chevrolet,Impala,LT,sedan,automatic,2g1115sl0f9129787,fl,4,9989,red,21800,22300
2015,Chevrolet,Equinox,LT,suv,automatic,2gnalbek5f1118101,oh,46,1119,white,21600,22000
2015,Chevrolet,Equinox,LT,suv,automatic,2gnalbekxf6109784,fl,5,14695,white,20500,20200
2015,Chevrolet,Impala,LTZ,sedan,automatic,1g1165s39fu107601,fl,4,16637,white,24700,25500
2015,Chevrolet,Impala,LT,sedan,automatic,2g1125s30f9127504,fl,4,13721,black,21600,21600
2015,Chevrolet,Impala,LT,sedan,automatic,2g1125s32f9135734,fl,3,9984,white,21800,21900
2015,Chevrolet,Impala,LTZ,sedan,automatic,2g1165s34f9111777,fl,4,19001,gray,24400,24800
2015,Chevrolet,Impala,LTZ,sedan,automatic,2g1165s39f9111208,fl,3,19235,black,24400,24800
2015,Chevrolet,Impala,LT,sedan,automatic,2g1125s38f9101474,il,4,22932,red,20900,20800
